0,1,2
30916,"[594, 17663, 17664, 17665, 17680, 17681, 24535, 24550, 30865, 30875, 30876, 30883, 30884, 30894, 30914, 30916, 30917, 30928, 30930, 30938, 30977, 31014, 42342, 57895, 57899, 74104, 116351, 122844, 124840, 125139, 126092, 126093, 126226, 126562, 126678, 126700, 152864, 152865, 152866, 152867, 153292, 155665, 156443, 164048, 164065, 186017, 186658, 186887, 206811, 206812, 206813, 206819, 206832, 206833, 206847, 206867, 227315, 234551, 235417, 235418, 235437, 235438, 235441, 235442, 235447, 247123, 251308, 251309, 253946, 255681, 277530, 278111]",6690
126901,"[597, 749, 2654, 9536, 9572, 9596, 9598, 9599, 9600, 9601, 9605, 9617, 9644, 9900, 108188, 116943, 124580, 125447, 125654, 125810, 126061, 126365, 126407, 126409, 126633, 126638, 126639, 126901, 126934, 126945, 126962, 126975, 126979, 127001, 152869, 157855, 186908, 200612, 228661, 228663, 228673, 235345, 235377, 235981, 272886, 272887, 277358, 277454, 277667, 277774, 278042, 278193, 278228, 279017]",11357
126890,"[598, 611, 1839, 3402, 3886, 4531, 9516, 9517, 9518, 9549, 9552, 9564, 9565, 9573, 9580, 9581, 9582, 9593, 9594, 9597, 9606, 9632, 9638, 9700, 9701, 9707, 9708, 9711, 9868, 9897, 9899, 9910, 11538, 11539, 11540, 12161, 12162, 12167, 12172, 12176, 12183, 12186, 12194, 12196, 12204, 12207, 12213, 12235, 12236, 12977, 12982, 12992, 12995, 12999, 13005, 13007, 21602, 31037, 42706, 42732, 42733, 42747, 42749, 42757, 57231, 57238, 57240, 57257, 57263, 57266, 57267, 57268, 57293, 62081, 62082, 62083, 70510, 70511, 70518, 70519, 70521, 70525, 70533, 71028, 85982, 88613, 90128, 90647, 90648, 90649, 90650, 98447, 108104, 108115, 108127, 108135, 108142, 108164, 108169, 108175, 108185, 108189, 108190, 108194, 108201, 108202, 108204, 108207, 110875, 110877, 110878, 110882, 110883, 110884, 112049, 112611, 113187, 113188, 113197, 113882, 114552, 114553, 115926, 115934, 116944, 116955, 121749, 121927, 121928, 122323, 122899, 124554, 124555, 124556, 124559, 124583, 124584, 124585, 124860, 124862, 124889, 124920, 124921, 124924, 124955, 124956, 124958, 124963, 124970, 124979, 125134, 125165, 125278, 125279, 125289, 125335, 125422, 125440, 125444, 125449, 125706, 125755, 125759, 125761, 125795, 125796, 125797, 125801, 125804, 125807, 125808, 125855, 125856, 125952, 125954, 125955, 125956, 125957, 125959, 125960, 125961, 126026, 126027, 126051, 126058, 126060, 126062, 126064, 126066, 126071, 126072, 126073, 126075, 126077, 126078, 126086, 126094, 126103, 126105, 126108, 126111, 126197, 126227, 126347, 126350, 126356, 126362, 126380, 126402, 126467, 126477, 126478, 126493, 126565, 126602, 126611, 126612, 126630, 126632, 126635, 126636, 126640, 126642, 126658, 126717, 126819, 126881, 126886, 126888, 126890, 126895, 126899, 126905, 126909, 126912, 126917, 126931, 126937, 126950, 126954, 126965, 126966, 126967, 126969, 126974, 126991, 126997, 127002, 127006, 127015, 127018, 127021, 127027, 129500, 130268, 130270, 130307, 131888, 131891, 151288, 152882, 153360, 153859, 154061, 154136, 155553, 155948, 155949, 155950, 157852, 157906, 158845, 168954, 171742, 171744, 171745, 173344, 173420, 174451, 174467, 182168, 182199, 182747, 182763, 186492, 186493, 186565, 186568, 186569, 186598, 186601, 186759, 187110, 193591, 195937, 197138, 198387, 198662, 199020, 199355, 199395, 199397, 199404, 201944, 202419, 202420, 210092, 210094, 210095, 217613, 221297, 221858, 228665, 228668, 228669, 228674, 228676, 228678, 228679, 228680, 229941, 230378, 231025, 231752, 232763, 235252, 235350, 235351, 235369, 235370, 235371, 235375, 235379, 235433, 235483, 235549, 235570, 235590, 235592, 235595, 235602, 235639, 235641, 235667, 235676, 235677, 235679, 235745, 235747, 235750, 235791, 235792, 235794, 235795, 235796, 235797, 235798, 235803, 235836, 235844, 235853, 235871, 235963, 235978, 235983, 236912, 246074, 246516, 246519, 246520, 246553, 247048, 247049, 247179, 247271, 247507, 247558, 247741, 248004, 248094, 249302, 249303, 249305, 249316, 249329, 249337, 249357, 249857, 249858, 251306, 251307, 253956, 253957, 253958, 255749, 255751, 255752, 255753, 255754, 255755, 255756, 255757, 255759, 255765, 259025, 259422, 259424, 259425, 261106, 261761, 268862, 268863, 270621, 270622, 270623, 270626, 270628, 270629, 270632, 270634, 270635, 270639, 270641, 271703, 271705, 272127, 272673, 272675, 272867, 272870, 272881, 272888, 272889, 272890, 272891, 273660, 273955, 274616, 277415, 277439, 277440, 277463, 277464, 277542, 277612, 277654, 277655, 277658, 277664, 277666, 277668, 277669, 277670, 277706, 277766, 277767, 277773, 277821, 277823, 277844, 277845, 277859, 277861, 277866, 277890, 277891, 277893, 277909, 277945, 277948, 277959, 277960, 278003, 278005, 278019, 278045, 278049, 278055, 278058, 278059, 278076, 278091, 278108, 278109, 278113, 278194, 278209, 278211, 278213, 278214, 278221, 278229, 278232, 278234, 278235, 278273, 289272, 289311, 289328, 289813]",43856
126887,"[599, 2661, 9537, 9562, 9569, 9603, 9604, 9635, 9642, 9669, 9894, 9895, 9898, 9909, 12979, 108099, 108141, 108154, 108171, 108186, 109787, 109807, 113190, 113198, 124558, 124582, 124961, 125112, 125707, 125754, 125760, 125799, 125806, 126052, 126059, 126282, 126349, 126388, 126887, 126897, 126935, 126946, 126953, 126968, 126993, 127003, 127013, 127028, 151289, 152870, 157850, 186571, 186600, 201882, 201890, 201891, 201917, 201923, 235346, 235372, 235373, 235593, 235665, 235674, 235799, 235913, 235914, 235918, 246644, 249301, 249355, 272056, 272892, 277441, 277768, 277769, 277860, 277892, 277918, 277943, 278206, 278220, 278224, 278226, 278231, 278237, 289807]",10288
101678,"[943, 28069, 35900, 44525, 45913, 48862, 49062, 49144, 101678, 128682, 169440, 207125, 218784, 228194]",1177
9527,"[992, 2646, 4601, 9527, 9528, 9529, 9530, 9546, 9547, 9559, 9587, 9588, 9627, 9633, 9652, 9902, 9905, 9913, 12179, 12192, 12202, 12230, 12242, 12247, 12249, 12975, 12991, 13003, 21597, 57239, 57247, 70504, 70526, 108103, 108129, 108155, 108166, 108172, 108180, 108200, 109782, 119829, 121926, 124959, 125594, 125708, 126894, 126972, 127026, 151262, 153165, 155933, 168955, 201877, 201885, 201893, 201938, 228435, 235873, 247391, 249344, 249855, 270642, 273914, 277456, 277764, 277776, 277822, 278133, 278202]",12511
9531,"[1012, 4530, 4730, 4732, 9531, 9548, 9560, 9919, 12171, 12272, 12978, 12988, 12996, 13002, 21598, 29658, 39195, 42713, 42734, 42736, 42759, 70501, 70502, 70503, 70512, 70513, 70527, 70528, 78472, 78473, 80191, 80192, 80232, 80233, 80260, 80264, 108097, 108098, 108110, 108165, 108170, 108182, 108195, 113667, 113679, 116011, 116017, 118020, 118701, 122393, 122394, 122420, 122450, 122462, 122465, 122476, 122477, 122478, 122482, 122483, 122494, 123764, 130567, 130568, 131680, 131718, 131749, 131750, 131789, 131791, 131802, 131860, 131889, 132007, 132008, 151287, 151295, 153244, 153908, 156669, 163632, 187107, 188094, 200899, 202418, 202422, 204613, 206477, 210091, 218497, 231754, 233046, 233307, 234443, 235746, 237355, 247178, 247188, 247866, 248008, 249854, 249874, 253639, 253667, 253671, 253672, 259426, 263310, 270633, 279090, 279403, 279406, 279413, 279420, 279421, 279427, 279478, 279479]",7569
98994,"[1093, 2660, 24959, 26110, 31950, 34683, 35120, 36152, 36230, 39910, 40860, 43069, 43366, 45627, 46013, 46014, 48844, 49063, 49198, 50160, 51126, 54373, 76548, 98859, 98994, 99288, 101679, 103925, 110093, 119520, 128772, 207868, 210712, 211342, 223573, 223577, 225449, 226678, 247681, 254839, 254840, 254866, 256418, 288794, 289242, 289496]",7176
89230,"[1161, 62291, 72560, 72571, 72572, 72573, 75124, 80440, 80563, 80572, 80575, 80584, 82137, 82146, 89222, 89230, 89232, 124948, 125455, 126581, 126583, 126588, 171071, 171084, 173858, 174703, 174802, 175888, 175962, 176332, 176449, 178505, 185427, 204546, 204552, 206466, 219079, 219109, 230194, 247063, 257276, 258248, 263942, 264348, 271637, 272108, 278068]",578
99166,"[1177, 1187, 2655, 3436, 24939, 24941, 26284, 26346, 26425, 26602, 27360, 27361, 27362, 28361, 28362, 32464, 34492, 34577, 35121, 36302, 38025, 38109, 39303, 40187, 40859, 43247, 45648, 45900, 45915, 45916, 45919, 46798, 48111, 48637, 49874, 49875, 49876, 49994, 49995, 50426, 50427, 50598, 51275, 54367, 54371, 54383, 54384, 54393, 54397, 54402, 54403, 54404, 56362, 76448, 76449, 76450, 77166, 77167, 77170, 77316, 79066, 79080, 79126, 79240, 79262, 90637, 99166, 99369, 99478, 99481, 99834, 101709, 101710, 101742, 101744, 104063, 104084, 104308, 104616, 105352, 106929, 125907, 126488, 126489, 128683, 128684, 128766, 128944, 129005, 129006, 129015, 129658, 130184, 168822, 181625, 186832, 186835, 186836, 186839, 195819, 195820, 199612, 200235, 200236, 205893, 207152, 207154, 207166, 207651, 211182, 211219, 211348, 211957, 211959, 223242, 223243, 224859, 224862, 224882, 224889, 224891, 225300, 225388, 225393, 225608, 225609, 225762, 225959, 226162, 226163, 226318, 226659, 226680, 226895, 227029, 227070, 227978, 227979, 227989, 228039, 228040, 228090, 228192, 235611, 246000, 246250, 246713, 247513, 248007, 253065, 253138, 253139, 253140, 253141, 253168, 253197, 254285, 254885, 255548, 255889, 255890, 255891, 256462, 257000, 262961, 263576, 269728, 269729, 269771, 269899, 269900, 269901, 269902, 270155, 270158, 270184, 277802, 277806, 288557, 288678, 288704, 289312, 289434, 289561]",21768
288674,"[1266, 2662, 32484, 40190, 50423, 50424, 129657, 200256, 207952, 223283, 223574, 223660, 224193, 224858, 248003, 257696, 288674]",3217
42725,"[1278, 42725, 42730, 153491, 264347]",52
207298,"[1392, 1393, 1394, 1862, 17657, 26122, 26123, 26124, 27220, 32340, 36466, 36584, 40120, 40603, 41079, 41172, 41174, 41947, 46556, 47234, 47236, 47237, 49513, 49514, 49515, 56307, 56311, 56365, 56366, 76147, 76150, 76152, 77169, 91377, 91378, 99312, 99400, 99544, 99927, 99928, 99929, 102408, 104079, 104265, 104266, 107131, 110169, 119618, 129257, 129433, 129434, 129661, 153642, 207298, 207804, 224079, 224080, 225209, 225723, 228089, 235622, 247485, 255555, 257162, 257959, 278859, 289252]",6517
207800,"[1397, 32350, 106494, 153649, 207054, 207800]",1156
104722,"[1861, 27218, 28070, 28072, 79065, 104722, 106493, 224078, 246554, 268153]",324
99543,"[1868, 2131, 43465, 49519, 56310, 56312, 77168, 99543, 125930, 154633, 210223, 246521, 246522, 255476, 255554, 278857]",1191
101386,"[2132, 26121, 26724, 28032, 36154, 36498, 37735, 38206, 39705, 40031, 40088, 46358, 47233, 47238, 48639, 49512, 49533, 50490, 56309, 56363, 75610, 76151, 76153, 91379, 100263, 101386, 101387, 101388, 104672, 105052, 105607, 106722, 119621, 128945, 129481, 129729, 186823, 200252, 208543, 209809, 211506, 211509, 213274, 223974, 225159, 226527, 268018, 277808, 289386]",9637
288676,"[2311, 2645, 24940, 24942, 26604, 26680, 26725, 28066, 28685, 31946, 34495, 34576, 35126, 35131, 35356, 37141, 38117, 38244, 39193, 39443, 39867, 39954, 40188, 40189, 43162, 43362, 43365, 45125, 45898, 45902, 45909, 46011, 46604, 47964, 48051, 48110, 49064, 49516, 49993, 50152, 50227, 50230, 50425, 50710, 50925, 54357, 54363, 54368, 54389, 56361, 76719, 77171, 82747, 87021, 90640, 90645, 98853, 98860, 99480, 99718, 100531, 101908, 104552, 106266, 106469, 108401, 110089, 119377, 119380, 126487, 129936, 129961, 130238, 168267, 181814, 200234, 207325, 209788, 211343, 211344, 213343, 213633, 223282, 223569, 223572, 223661, 224580, 224636, 224890, 225940, 226644, 226903, 227030, 228195, 246712, 247721, 254820, 254913, 255039, 255103, 255377, 255472, 256996, 269913, 270099, 270101, 270159, 277805, 288676]",15505
252165,"[2396, 12219, 12220, 12221, 12225, 12240, 12245, 24556, 24558, 24563, 24565, 24567, 24568, 57235, 57249, 57264, 57277, 70020, 70500, 70516, 70522, 70536, 70538, 71261, 115773, 115931, 116306, 116307, 116312, 121747, 150803, 151283, 152974, 153123, 155290, 155366, 156013, 158439, 158440, 158441, 158444, 169908, 173414, 173415, 173416, 173417, 173422, 202257, 202259, 202417, 202421, 205532, 205534, 212453, 232357, 234552, 247328, 249720, 249722, 252165, 252173, 252186, 275068, 275070, 288973, 289631, 289632]",2228
152646,"[2650, 9523, 9524, 9525, 9526, 9545, 9551, 9558, 9567, 9575, 9585, 9586, 9626, 9639, 9651, 9729, 9882, 9892, 9901, 9912, 12173, 12180, 12187, 12193, 12201, 12209, 12216, 12231, 12238, 12239, 12243, 12248, 12974, 12980, 12990, 12997, 13000, 13006, 13009, 21600, 37430, 39189, 57241, 57245, 57248, 57261, 57272, 57282, 57287, 57288, 70506, 70507, 70515, 70524, 90638, 108095, 108105, 108126, 108163, 108167, 108173, 108177, 108184, 108191, 108193, 108199, 108205, 109783, 109806, 119828, 124966, 125593, 126714, 126716, 126906, 126925, 126948, 126963, 126970, 126994, 127016, 127019, 151274, 152646, 155291, 155934, 196249, 201876, 201881, 201883, 201884, 201892, 201925, 201937, 204562, 228446, 228664, 228670, 235348, 235673, 235874, 235919, 247311, 249340, 249342, 249856, 255746, 258111, 270631, 270638, 277772, 278207, 278233]",23837
9522,"[2657, 4529, 4532, 4554, 4555, 9522, 9544, 9574, 9869, 19777, 21601, 29657, 62085, 78467, 78469, 78470, 78471, 80214, 80257, 80258, 109786, 116002, 116016, 119827, 122406, 122407, 122408, 122409, 122429, 122430, 122464, 122479, 130569, 131681, 131748, 131788, 131790, 131864, 131870, 151276, 151285, 157851, 161100, 171743, 175369, 187103, 187104, 199379, 210093, 235708, 235915, 235920, 236897, 237386, 249871, 253673, 255747, 255760, 263835, 270941, 276399, 279018, 279426, 279480]",2527
224642,"[2728, 154973, 181815, 224642, 226038]",130
30858,"[3912, 9557, 12182, 12208, 12234, 17653, 17667, 17668, 17669, 17671, 17672, 17682, 30853, 30854, 30855, 30858, 30867, 30874, 30888, 30902, 30927, 30959, 30962, 30964, 31003, 31018, 31026, 31027, 42343, 57875, 57893, 57942, 58704, 69178, 71016, 73750, 74105, 74342, 88612, 102183, 102184, 102186, 102406, 110881, 111522, 112703, 113173, 113229, 113230, 114886, 115012, 121924, 124974, 125092, 125744, 125951, 125962, 126028, 126076, 126089, 126107, 126112, 126286, 126353, 126370, 126403, 126459, 126460, 126908, 126941, 126942, 126992, 151270, 152420, 152647, 153804, 153805, 153806, 154263, 154301, 155552, 155666, 174449, 174456, 174465, 174473, 176664, 181127, 182755, 193587, 194996, 206823, 206825, 206826, 212645, 219432, 221296, 228659, 230678, 231522, 231669, 231750, 231755, 235594, 235852, 235854, 246223, 249341, 251304, 251305, 251796, 253692, 253959, 255682, 255683, 257335, 261354, 267238, 268340, 268879, 269016, 272671, 272672, 272864, 272865, 273681, 277527, 277539, 277540, 277862, 277864, 277999, 278000, 278001, 278053, 289003, 289125]",11905
206861,"[3924, 3925, 9879, 17666, 24534, 24553, 24554, 24566, 30851, 30862, 30864, 30879, 30880, 30881, 30897, 30910, 30911, 30912, 30945, 30958, 30965, 30966, 30994, 30996, 30997, 31001, 31002, 31012, 31020, 31021, 31024, 42335, 57870, 57925, 57938, 71030, 71036, 83345, 93110, 111520, 112048, 112704, 114707, 116942, 122845, 124586, 124945, 124962, 124981, 125082, 125084, 125104, 125336, 125592, 125709, 125712, 125762, 126088, 126207, 126209, 126217, 126352, 126564, 126566, 126567, 126898, 126936, 126951, 151447, 155667, 158445, 174448, 174452, 174454, 174469, 180588, 193814, 199021, 201880, 204021, 206827, 206834, 206861, 206862, 206863, 206864, 206865, 206866, 212626, 212654, 228666, 228667, 231523, 235376, 235495, 235666, 235724, 235818, 246224, 246368, 246415, 251303, 252169, 253947, 253949, 253961, 258238, 267241, 267517, 269017, 269018, 272063, 272064, 275075, 276464, 277771, 277895, 277944, 278002, 278047, 278048, 278050, 278051, 278075, 278112, 289867]",13810
42723,"[4731, 42723, 72550, 72563, 75266, 75272, 80582, 115616, 120973, 182836, 274908]",139
9519,"[9519, 9520, 9521, 9583, 9584, 9622, 9625, 62084, 115013, 121925, 122287, 126285, 234413, 279034]",1644
9532,"[9532, 9533, 9550, 9556, 9561, 9568, 9571, 9576, 9589, 9590, 9628, 9640, 9732, 9883, 9893, 9914, 9915, 37427, 194896, 201878, 201886, 201887, 201894, 215259, 249485, 249486]",10002
9710,"[9710, 31036, 62088, 113189, 125119, 125595, 126287, 126882, 156451, 168956, 168958, 172872, 174264, 186597, 235678, 235965, 246517, 247345, 249307, 272868, 277778, 278052, 279441]",1761
235748,"[12168, 23336, 42720, 42721, 42722, 58705, 58706, 62363, 69786, 72565, 72567, 75130, 75263, 75267, 75268, 75270, 75274, 75276, 80414, 80443, 80499, 80565, 80571, 80573, 80577, 80578, 82136, 92382, 111706, 116951, 117297, 126568, 126582, 171059, 173857, 173859, 174701, 174798, 174799, 174804, 174807, 174809, 175891, 175897, 175935, 175956, 175958, 175959, 176442, 176445, 176446, 178492, 197218, 199208, 214167, 217104, 217107, 217860, 217863, 217864, 219092, 219111, 219112, 230448, 231455, 231489, 231505, 233286, 233287, 233823, 235360, 235361, 235748, 235820, 235837, 235838, 235839, 235840, 235841, 258478, 258479, 258480, 262649, 262650, 262651, 262652, 264345, 272110, 273177, 275555, 277431, 277636, 278028, 278082, 278147]",697
206467,"[12169, 80441, 82112, 90642, 170069, 187021, 206467, 217108, 217862, 229955, 258245, 258481, 272109]",82
182850,"[12170, 72548, 72556, 72561, 80576, 80585, 90641, 112169, 126580, 170081, 170084, 171058, 171083, 171104, 175898, 175934, 176443, 176450, 182850, 206462, 217816, 230192, 235826, 247064, 259061, 273105]",207
12993,"[12175, 12181, 12189, 12233, 12993, 39192, 57243, 70509, 70523, 116945, 124964, 125756, 126637, 155733, 278201]",280
12177,"[12177, 12184, 12190, 12191, 12206, 12218, 12222, 12228, 12237, 12246, 57232, 57236, 57258, 57259, 57270, 57276, 57284, 70517, 202416, 212454, 247177]",640
30857,"[17651, 17652, 17658, 17660, 17661, 17662, 24181, 24536, 30848, 30857, 30866, 30877, 30878, 30904, 30926, 30932, 30935, 30936, 30967, 30969, 30970, 30971, 30982, 30983, 31004, 31005, 31029, 31030, 31032, 31033, 31034, 31035, 42334, 57879, 57885, 57894, 57905, 57907, 71014, 71015, 71032, 71033, 71034, 72225, 73749, 74103, 74321, 74360, 81064, 81065, 83341, 83342, 83343, 88960, 88963, 93108, 98443, 98444, 111393, 111493, 113776, 124844, 125088, 125953, 126083, 126101, 126110, 126230, 126657, 126695, 126701, 153641, 153643, 154253, 154410, 155664, 155671, 160446, 164063, 170041, 174266, 174458, 174460, 174470, 180582, 180583, 180585, 180586, 180589, 180591, 180594, 182744, 186915, 193740, 196978, 199393, 206817, 206821, 206831, 206860, 206868, 206869, 216682, 216683, 222825, 226739, 235422, 235423, 235424, 235425, 235426, 235427, 235428, 235429, 235432, 235434, 235435, 235439, 235443, 235444, 235445, 235450, 235636, 235682, 235855, 246222, 253948, 253950, 255677, 255678, 255679, 255680, 261355, 261356, 261357, 269014, 272027, 272676, 273739, 273740, 275072, 275073, 275074, 277522, 277523, 277526, 277528, 277529, 277531, 277532, 277533, 277865, 277868, 277869, 277896, 278004, 278006, 278056, 289078, 289329]",8927
235421,"[17674, 24533, 24545, 24546, 24551, 24552, 24560, 42344, 57880, 57949, 73752, 83344, 103635, 125078, 125138, 126087, 126099, 126699, 162671, 180587, 216680, 219824, 231519, 231520, 235421, 235436, 235440, 235446, 267244, 273741, 276466, 277525, 277682, 278057, 289108, 289114]",2024
202258,"[24557, 24564, 116309, 116313, 117813, 156090, 202258, 205531, 216752, 247430, 275069]",131
193983,"[24561, 24562, 114199, 122843, 122848, 122849, 126091, 126097, 126100, 126109, 126696, 126698, 153340, 182754, 182762, 193983, 230150, 230153, 230154, 230155, 234550, 235774, 235775, 269015, 272062, 272350, 277521, 277524, 277846, 277870, 277871, 277897, 278054, 289744]",184
45912,"[24960, 24964, 26495, 36229, 40967, 45631, 45895, 45912, 48049, 50164, 87448, 99289, 110092, 119521, 128710, 207865, 228321, 256156, 258791, 269819]",1495
98857,"[24961, 24963, 26601, 31944, 32485, 34592, 35123, 35128, 35352, 39190, 39866, 39957, 40475, 43361, 43368, 45897, 45901, 45911, 47963, 48050, 48635, 50027, 50154, 50711, 54364, 54370, 54395, 82746, 87449, 93554, 98855, 98857, 99476, 101925, 104551, 108403, 110090, 119378, 119381, 129656, 207146, 207167, 211341, 213632, 223267, 223571, 223576, 223662, 224723, 255037, 255376, 255470, 255855, 256472, 257198, 268288, 269772, 269773]",9395
43098,"[25086, 25124, 26682, 35124, 35129, 36147, 39442, 39956, 41245, 43098, 43369, 44708, 50228, 50713, 54356, 54366, 54374, 54381, 54385, 76605, 104549, 105350, 106468, 207953, 209735, 225389, 255038, 255471, 269775, 269866, 270100, 270102]",6279
101413,"[25609, 26801, 45097, 49034, 54358, 76565, 76908, 101413, 104900, 105866, 129494, 209250, 213452, 213530, 288677]",947
101415,"[25610, 45098, 49035, 54360, 76828, 101415, 104902, 129495, 213529, 254880, 257695]",810
101510,"[25611, 25916, 36020, 40098, 45781, 48918, 56315, 75467, 76909, 101416, 101510, 104901, 105141, 213612, 213797, 254218, 278937]",1142
101414,"[25666, 32257, 36022, 45096, 49036, 76829, 101414, 104899, 209248, 209249, 213453, 257694, 267781, 278896]",1043
99167,"[25672, 28687, 32465, 36142, 39547, 39911, 40476, 43297, 45123, 46010, 46015, 49531, 50422, 51276, 54379, 54382, 76401, 90635, 99167, 100530, 105351, 105353, 130060, 151282, 211347, 224446, 224861, 224880, 226679, 227031, 228212, 246497, 246629, 247539, 256999]",7735
99168,"[25679, 27996, 28686, 32466, 36141, 36640, 39545, 43296, 44738, 46016, 48638, 51264, 54375, 54376, 76402, 90636, 99168, 100529, 100532, 105354, 129612, 211345, 223308, 224194, 224445, 224881, 224892, 226660, 226681, 226904, 227032, 233421, 256419, 256997, 269774, 270183]",5925
101511,"[25915, 27545, 48919, 50506, 50507, 56330, 75468, 76145, 101511, 105140, 105543, 106492, 208331, 208332, 213560, 227149]",487
98993,"[26295, 27997, 28067, 31945, 34532, 34717, 35357, 36841, 37142, 38114, 45126, 45899, 45903, 45908, 45914, 46009, 46606, 47965, 48052, 48636, 51598, 54394, 87450, 98856, 98993, 100284, 101907, 104612, 129984, 168263, 184864, 198740, 207450, 208927, 209790, 211346, 213631, 223567, 224635, 225392, 226646, 227027, 228196, 256998, 257201, 269914]",7798
99370,"[26296, 36770, 40292, 45984, 48640, 50680, 76584, 99370, 104959, 130180, 200425, 207919, 211349, 213748, 226708, 226896, 227990, 247643, 255217, 288675]",3091
207591,"[26424, 27024, 32544, 36563, 36564, 38707, 38708, 39965, 40064, 40065, 40066, 40096, 40306, 40614, 41088, 49518, 76146, 76148, 82728, 87407, 99771, 99772, 104264, 104665, 106292, 125931, 129485, 165797, 168266, 207591, 207805, 208606, 210458, 210459, 211507, 226581, 226582, 257163, 257164, 277800, 278858]",3776
105865,"[26802, 45255, 50926, 76827, 105865, 224641, 227160, 278892]",464
101762,"[27419, 27420, 37944, 40180, 40604, 40643, 43463, 48896, 75503, 76219, 79207, 101762, 101827, 101849, 104396, 104397, 129040, 168862, 196222, 207303, 224221, 269807]",1963
54378,"[27865, 54359, 54378, 76826, 106653]",578
227161,"[27866, 76830, 105864, 210511, 227161]",326
99804,"[27922, 36565, 40119, 50679, 99804, 104664, 209592, 225208, 247720]",1456
101680,"[28065, 34578, 34593, 35353, 36153, 36842, 38116, 38245, 39191, 43160, 43760, 45905, 45906, 46605, 48843, 48902, 54398, 101680, 129985, 207126, 207217, 207454, 207650, 209789, 211961, 224633, 226643, 228191, 257199, 269912]",1861
44709,"[28068, 43163, 44709, 45907, 49568, 54390, 54391, 90646, 101743, 207127, 223440, 227183, 228193, 257200]",935
30849,"[30849, 30850, 30905, 30949, 30950, 30951, 30952, 30956, 30973, 30974, 30975, 30976, 30981, 57903, 74359, 125958, 154252, 154302, 154303, 154411, 174466, 182745, 182746, 182750, 206809, 206815, 206816, 206818, 206820, 217612, 231521, 235638, 267242, 273738, 277828, 277867]",2092
30863,"[30856, 30863, 30893, 30901, 30963, 31019, 31028, 125105, 180595, 187013, 206824, 206846, 206852, 206853, 253954, 267237, 267246, 277541]",1267
223575,"[31948, 34493, 35125, 35130, 36641, 54377, 99472, 99474, 104667, 104668, 211338, 223575, 256993]",2625
42724,"[42724, 80442, 80579, 124950, 125454, 126584, 126586, 126587, 174694, 176333, 185428, 217106, 219091, 230447, 231490, 271638, 277894]",84
46506,"[46506, 46507]",55
49145,[49145],35
69182,"[57869, 57872, 57874, 57878, 57884, 57896, 57906, 57937, 57947, 57952, 57953, 57954, 69180, 69181, 69182, 69183, 69184, 69185, 72120, 88403, 88404, 158442, 158443, 158447, 173419, 173658, 178121, 200579, 206835, 206836, 206855, 206857, 212627, 212628, 212629, 212631, 216684, 222032, 232854, 235431, 258230, 258231, 258239, 258243, 261440, 267243, 275071]",3723
57897,"[57888, 57897, 124841]",48
57889,"[57889, 73753, 180590, 226742]",44
212649,"[57898, 113779, 212649, 274708]",54
57900,"[57900, 73751]",113
262357,"[57902, 58701, 58702, 58707, 80566, 80567, 80568, 82075, 113769, 116158, 126079, 155670, 163715, 170254, 173855, 174453, 174797, 174810, 185429, 197222, 197280, 204545, 214168, 229939, 262357, 273209, 289766]",245
113772,"[57904, 57926, 111492, 111494, 113772, 113773, 113774, 113775, 176407, 262356]",60
182852,"[62290, 62328, 72562, 75125, 80581, 80587, 112168, 173856, 182852, 217103]",103
72564,"[72564, 75128, 75134, 80580, 171093, 175963]",26
131774,"[75127, 80517, 80583, 112167, 131774, 182849, 217105, 217861, 219113, 262628]",43
126817,"[75136, 80588, 126585, 126817, 176448, 235827]",49
210529,"[77050, 105544, 210529]",95
106930,"[77165, 106930, 119617, 277799]",64
247247,"[111707, 114613, 114666, 125456, 126579, 126589, 171070, 176444, 229590, 230193, 247065, 247247, 257275]",271
126082,"[113777, 126082, 183868, 258237]",32
204023,"[204023, 235669]",33
210510,"[210510, 270215]",31
213796,[213796],37
200269,"[24542, 42579, 42580, 57035, 57079, 59030, 59084, 63774, 73451, 74452, 74453, 74454, 78936, 86028, 90467, 90480, 90520, 90536, 92677, 109554, 112935, 115084, 127797, 128441, 175787, 200269, 212927, 215958, 221952, 236418, 236610, 253930, 255255, 262020, 265725, 266680, 266696, 271793]",1268
208460,"[25118, 32335, 37761, 38071, 47440, 49421, 52156, 56079, 56231, 75824, 99258, 105731, 129088, 130009, 155460, 208460, 209448, 225735, 226469, 247337, 257886]",2535
91953,"[4915, 4980, 11946, 79437, 82929, 82938, 91953, 111347, 174149, 174151, 175352, 175644, 196919, 197289, 214901, 227278, 228919, 231601, 231961, 259657, 260077, 260090, 264453, 264460]",548
11790,"[11790, 11797, 11812, 81215, 83878, 85335, 139624, 139698, 139701, 139704, 249754, 287520]",439
11803,[11803],44
59623,"[36953, 37765, 56887, 59532, 59623, 68694, 68705, 83886, 99460, 223813, 268515, 269695]",934
10526,"[9137, 9138, 9140, 10454, 10455, 10457, 10458, 10526, 10527, 10528, 10533, 10535, 10661, 10662, 10663, 10682, 10698, 116228, 116229, 123070, 201801, 201809]",5349
100243,"[100243, 100244, 268490, 268491]",303
158080,"[158079, 158080, 185717, 194936, 194937, 197286, 199289, 199290, 199291, 202090, 202095, 202096, 202097, 202116, 249497, 249538, 249540, 249541]",1400
172444,"[172444, 184349, 197287, 273544]",44
194923,[194923],411
