0,1,2
227925,[227925],33
230029,"[111873, 184279, 230029]",11
230037,[230037],13
230040,[230040],22
231964,"[231964, 250532, 264462]",10
251400,"[251400, 252367, 274947]",12
251401,"[251401, 251423]",29
251488,"[174134, 185190, 230031, 251488]",91
251520,"[181374, 195059, 247315, 251424, 251520]",33
251521,"[251521, 275802]",19
270813,[270813],14
270814,[270814],11
354,[354],11
355,"[355, 24933, 34531, 35135, 35693, 43071, 45071, 46480, 47932]",8082
356,"[356, 727, 14530, 14541, 126666, 128230, 174300, 211753, 230687, 230726, 231037, 231583, 234429, 235850, 246350, 266879, 266880, 277465, 278012]",331
2303,"[2303, 236808]",43
2371,"[2371, 2503, 114521]",18
7649,[7649],10
7654,"[7654, 231177, 235469]",35
11579,"[11579, 57357]",10
18123,"[18123, 106509, 127336, 127338, 127342]",487
21614,"[569, 2504, 3892, 7653, 8005, 12879, 13224, 21613, 21614, 21624, 24452, 41422, 53199, 53200, 57340, 57341, 57400, 73857, 85748, 87493, 92051, 109366, 109367, 121914, 124977, 125299, 125300, 125302, 125304, 125307, 125669, 125673, 125987]",9140
24183,"[24183, 79828, 79829, 150984, 177873, 211655, 278316]",244
24184,[24184],38
24186,"[24186, 79830, 150979, 251232]",110
24187,"[24187, 183259]",107
24455,[24455],99
24456,"[24456, 110524, 173952]",40
27467,"[27467, 224800, 254911, 268047]",72
35134,"[35134, 46481, 48469, 209393, 247850]",47
35698,"[26182, 35698, 37136, 43982, 45070, 49594, 129425, 154236, 207968]",1446
35699,"[35699, 103994]",135
36515,[36515],76
39869,[39869],78
40398,"[40398, 129537, 212191]",59
40755,[40755],42
41233,"[39880, 41233, 48661, 48848, 79120, 101770, 130117, 211382, 225647]",356
41324,[41324],52
41325,[41325],94
45259,"[26799, 45259, 207558]",43
46854,[46854],75
46855,[46855],86
46919,[46919],52
49333,[49333],36
52736,"[52736, 52737]",164
54146,"[54146, 288943]",221
54152,"[54152, 211932, 227848]",285
54155,"[54155, 79303, 227849]",42
54156,"[32225, 37444, 45101, 54156, 101411, 255160]",119
57335,"[897, 11582, 13156, 13158, 57335, 57336, 57354]",2384
57337,[57337],46
212485,"[11581, 13157, 13159, 57338, 57339, 169920, 212485, 212503]",811
57343,"[13160, 57343, 154505, 212494, 275805]",550
57346,[57346],45
57348,"[57348, 57350, 57353, 57362]",5167
57349,[57349],652
57351,"[353, 11583, 13155, 57345, 57351, 150967, 155714, 169934, 187211, 212495, 247212, 258128, 266507]",4697
57352,"[57352, 174306, 183738, 217179, 230671]",74
57401,[57401],98
150959,"[57355, 57402, 120498, 150959, 155679, 159841, 187213, 212501, 212502, 233655, 236084, 258129, 258139, 258150, 266504]",3417
57405,"[11585, 57364, 57405, 159842, 275804]",170
212484,"[57415, 150962, 169936, 212484, 215488, 258137, 258144, 258149]",2250
57419,"[2499, 57406, 57416, 57419, 120497, 155861, 233656, 247384, 247971, 288610]",1416
73843,"[57986, 57990, 67900, 73843, 110898, 111633, 172694, 172708, 172709, 177863, 177879]",99
71530,"[18121, 71530]",25
73845,[73845],37
73848,[73848],51
73850,[73850],15
73867,"[73867, 177881, 260611, 261744]",21
73870,"[4474, 7656, 73870, 80227, 130550, 188060, 228931]",174
86291,"[73852, 86291, 257340, 257343, 259850]",37
86293,[86293],20
87086,"[37532, 82601, 87086, 104021, 108590, 110423, 119419, 226339, 226702, 227830, 228168, 228315, 236806, 253929, 270307]",2746
87088,"[87088, 99408, 119424, 120495, 200048, 211931, 223673, 257022, 268096]",635
87134,"[25564, 39447, 43072, 46483, 48294, 54140, 54141, 54142, 87134, 108588, 213411, 223671]",1544
87490,[87490],14
89972,"[89972, 261756]",13
90578,"[90578, 127335, 202251, 258147, 278597]",42
98568,"[24934, 35132, 35694, 39449, 46479, 47931, 87085, 98568, 104256, 104518, 108589, 119356, 129212, 169418, 206779, 213413, 224442]",1148
98569,"[54137, 54139, 82602, 87025, 98569, 98570, 104005, 108587, 119363, 119687, 129623, 206782, 207447, 211377, 213412, 223675, 254767, 255303, 255363]",12888
98571,"[26490, 26491, 31768, 31861, 34546, 34547, 35196, 35297, 41040, 43378, 46477, 46478, 48454, 49393, 51674, 54144, 54147, 54148, 54153, 76441, 82522, 98571, 98572, 101918, 106510, 129817, 168448, 207320, 208212, 213200, 213201, 224472, 235629, 235990, 246901, 268703]",9101
98573,"[26165, 31697, 35740, 40739, 41236, 43981, 46476, 48464, 50288, 54151, 76315, 98573, 120493, 129422, 208094, 255252, 257027, 268278]",5376
99255,"[26290, 34701, 35133, 43893, 46482, 49186, 54138, 87087, 96101, 99255, 104212, 108591, 129773, 206780, 207948, 223674]",6430
99409,[99409],540
100281,"[26183, 39448, 40771, 48428, 54143, 76442, 100281, 104426, 105223, 213474, 224676]",1062
100768,"[100768, 209787]",148
101410,"[26362, 40431, 45100, 48510, 54154, 76626, 76894, 90732, 101410, 128681, 211383, 213461, 225772, 268217, 269820]",2727
101456,[101456],46
105137,[105137],92
105225,"[105225, 213475]",88
106744,"[41039, 79302, 106744, 224799, 254910, 268098]",687
106787,[106787],148
107089,"[26181, 48472, 107089]",149
108453,[108453],91
110424,[110424],23
119472,[119472],38
122484,[122484],20
125303,"[114556, 125303, 177864, 197552, 222266, 230855, 234422, 278656]",655
127326,[127326],396
127337,"[122348, 127337, 278319]",70
150968,"[127341, 127343, 129622, 150968, 150980, 152840, 155094, 173947, 174298, 174299, 183260, 187209, 194104, 194321, 201554, 211661, 212492, 217176, 217180, 217444, 217445, 217447, 222261, 230315, 230681, 230685, 230686, 230762, 233329, 234419, 234420, 235387, 235484, 235880, 246212, 246439, 258127, 258134, 264936, 265594, 265792, 265793, 272884, 273156, 273792, 276359, 276384, 277573, 277617, 277621, 277717, 277718, 277719]",3521
150981,[150981],14
151434,"[151434, 254170]",20
152837,"[566, 765, 2506, 3412, 24454, 57420, 57993, 57994, 67939, 72545, 72546, 73854, 87636, 92054, 125305, 125306, 131245, 150971, 152837, 154355, 163588, 172715, 172718, 174301, 176453, 176459, 177861, 177870, 178387, 179435, 182795, 211654, 217446, 220996, 222262, 257342, 276385, 278203, 278768]",3481
154360,"[154360, 235884]",36
154504,"[154504, 258131]",70
154506,[154506],70
154917,"[40707, 46853, 48427, 76443, 105224, 154917, 213473]",278
155086,"[155086, 233653, 278399]",33
155742,"[155742, 275599]",16
172692,"[109433, 172692, 172717, 177866]",47
172695,"[172695, 172711, 172716]",22
172741,"[57987, 170064, 172713, 172741, 172742, 177878]",37
174294,"[57988, 67933, 113595, 170065, 172693, 174294, 176348, 177865, 178438, 261755, 271709, 289009]",78
174297,"[57992, 86300, 174297, 176452, 177867, 178528, 257338, 274256, 289093]",235
174302,"[174302, 211652]",65
174304,"[125672, 173953, 174304, 183258, 235342, 235860, 272863, 278313, 288609]",123
174310,"[41444, 57384, 79826, 174310, 177874, 211650]",74
177868,"[170066, 172712, 172721, 177868]",26
177871,"[57989, 67892, 172690, 174295, 177871, 177872, 178480, 206464, 229648, 251359]",74
177880,"[172720, 177880]",16
187212,"[18122, 187212, 217442, 217443]",298
193696,[193696],19
198207,[198207],19
200237,"[41443, 200237]",20
206972,"[158928, 173950, 206972]",20
206973,[206973],12
206974,"[206974, 254164]",20
206980,[206980],10
206981,"[7648, 206981]",24
207977,"[26668, 35712, 35810, 40211, 46093, 48429, 54149, 76490, 104571, 207977, 227893]",896
208096,"[26363, 45258, 49930, 128680, 208096, 255545]",167
208525,[208525],10
211378,[211378],34
212483,[212483],20
212486,[212486],247
212504,[212504],401
213460,[213460],50
213585,"[194365, 213585]",79
215984,"[215984, 274674]",10
219598,[219598],16
224060,[224060],90
227835,[227835],19
227870,[227870],41
227892,[227892],21
246694,"[246694, 246902]",38
246714,"[7651, 24185, 31523, 58691, 150963, 173948, 174309, 177869, 177876, 183390, 211651, 246714]",516
247787,"[247787, 278595]",16
254163,"[198659, 234421, 254163, 276386]",11
254165,"[254165, 265589, 265592]",15
254167,[254167],16
254168,[254168],12
255138,[255138],67
255253,[255253],16
258130,[258130],10
258140,[258140],23
258145,[258145],47
265590,"[18120, 261757, 262129, 265590, 273217]",38
265591,[265591],27
268097,"[100767, 236807, 268097]",33
269579,[269579],48
270193,"[256909, 270193]",22
277620,"[57372, 65199, 113171, 173955, 174305, 230672, 231634, 235343, 273158, 277620]",224
277646,"[89970, 113977, 150765, 214536, 232147, 232156, 277646]",44
278024,"[278023, 278024, 278070, 278073, 278789]",130
278314,[278314],18
278315,"[2502, 57424, 57441, 185194, 258141, 258143, 258146, 278315, 289803]",966
288941,[288941],496
288976,"[187205, 221962, 258135, 275806, 277618, 278318, 278596, 288976]",484
289101,"[7650, 131797, 174307, 265593, 276355, 289101]",51
275364,"[2827, 40728, 45262, 48963, 101623, 104853, 106128, 129445, 210482, 262799, 275364, 275366, 275367]",319
10776,"[10776, 10785, 10787, 10796, 29585, 109288, 121750, 158225, 79774, 81242, 81248, 81249, 82339, 87925, 87926, 111358, 117716, 160696, 247245]",1985
130658,"[13, 10791, 84087, 84101, 84102, 84108, 130658, 131598, 219657]",783
10792,"[10792, 92928]",336
10794,"[10794, 226749, 227522]",78
14681,"[14681, 64900, 79445]",31
20434,"[20434, 20435, 122903]",1000
21877,"[21877, 29564, 84110, 131443, 249569, 264803, 288555]",91
26559,[26559],13
29579,"[10780, 29579, 130758, 82316]",1397
29584,"[29584, 155156, 273758]",664
29586,"[10771, 10772, 10773, 10775, 10778, 10781, 10783, 10795, 10797, 29577, 29578, 29583, 29586, 109287, 130757, 130896, 130984, 130985, 131455, 153673, 219636, 4339, 4412, 18313, 29969, 82315, 82340, 87924, 111360, 114745, 116921, 122241, 155127, 155838, 160700, 200855, 202137, 202138, 204588, 221097, 232604, 247470, 251383, 272000, 272299, 237086, 237087, 237134, 237155, 249567, 279173]",7607
29587,"[10774, 29587, 82311]",649
29809,[29809],32
35261,"[24989, 34704, 35261, 43973, 49041, 82448, 98884, 129213, 199959, 211325, 223304, 226107, 289558]",351
38356,"[25081, 34705, 38356, 43946, 49040, 54230, 82572, 98883, 129214, 223446, 226105]",1008
213478,"[39289, 44585, 44586, 82344, 105336, 211134, 213646, 289559, 289560, 1419, 25367, 25949, 25952, 36916, 38357, 38479, 45609, 45610, 49038, 50264, 54232, 54233, 99053, 99054, 99055, 211328, 213478, 254945, 268401, 268636]",2100
57985,"[11, 57982, 57985, 83543, 264647, 264651]",30
79761,"[57984, 79761]",10
178343,"[18325, 66807, 79775, 81238, 81245, 81246, 81250, 81252, 84802, 92497, 92506, 92507, 92522, 103746, 116918, 116920, 155458, 172341, 178343, 178518, 198512, 229846, 231168, 260346, 260350, 260353, 261306, 267041, 275044, 275358]",1879
153669,"[81239, 153669]",121
194948,"[82308, 194948]",268
187792,"[82309, 92505, 92526, 109479, 195237, 215712, 289768, 187792]",156
151582,"[82310, 160697, 184130, 251384, 271999, 10782, 151582, 246162]",268
187791,"[82313, 109481, 187791]",568
82314,"[82314, 92529]",10
261312,"[57983, 70906, 83545, 83550, 181474, 199064, 261312, 264645, 266285]",43
84091,[84091],12
84097,"[84088, 84089, 84092, 84094, 84097, 84106, 84107]",309
92519,[92519],12
94829,[94829],10
98882,"[24988, 34703, 38355, 43945, 45145, 49037, 54229, 82449, 91395, 96267, 98882, 194761, 211326, 213549, 213659]",918
98885,"[24987, 34706, 35263, 43975, 45146, 49039, 54228, 98885, 169425, 211327, 223448]",740
99808,[99808],95
100019,"[25950, 35744, 44686, 54231, 82625, 100019, 106125, 174990, 211329, 213523]",1299
100256,"[26532, 38754, 39141, 45162, 51107, 76414, 100256, 223309, 268635, 105335]",852
101050,"[101031, 101050, 256975]",276
101116,"[26404, 35262, 39140, 43976, 51106, 76709, 101116, 169424, 223305]",459
101441,"[26560, 45261, 51112, 54234, 76904, 101441, 207855]",494
104852,"[104852, 226102]",49
105568,[105568],42
109454,"[83548, 109454, 219854, 229907, 263674, 264648, 269286, 272079]",13
116729,[116729],15
129446,[129446],24
130657,[130657],646
130755,"[130755, 131417, 131449, 131456, 276072]",1648
130892,"[130892, 237047]",262
130895,"[130895, 151590, 211686]",478
131425,"[10779, 91396, 131425, 187779, 82338, 160695, 274797]",851
131585,[131585],411
178350,"[113572, 151580, 187794, 69, 18323, 18324, 20979, 21023, 66788, 66796, 82319, 82337, 87908, 87931, 89162, 92500, 92501, 92502, 92510, 92512, 92513, 92514, 92518, 92520, 92523, 92528, 94675, 94677, 94678, 103200, 109478, 111647, 114747, 116197, 122243, 155456, 172335, 172340, 178350, 179345, 197818, 198412, 199019, 199769, 204597, 215711, 222401, 222990, 229845, 229947, 231546, 232602, 232603, 245982, 251386, 260341, 260345, 260351, 264655, 267039, 267040, 267043, 269467, 271122, 272085, 272147, 272152, 272159, 274248, 274250]",1811
178349,"[81237, 84803, 155459, 178349, 229948, 247261]",444
178351,"[92530, 178351, 182855, 222400, 229607, 232605, 260342, 260343, 260344, 264393, 272117, 272157, 275045]",132
187790,"[81240, 92515, 92527, 178352, 215713, 229847, 251385, 267684, 187790]",386
199495,"[81236, 92516, 178354, 179347, 271120, 199495]",136
198481,"[66789, 197930, 198481, 272151]",27
209786,"[40729, 209786]",47
210481,[210481],51
223690,[223690],10
224703,[224703],20
226101,"[48962, 226101]",24
226103,[226103],10
226104,[226104],18
226106,"[54594, 54595, 99807, 99809, 104865, 104866, 129218, 129219, 226106]",984
261314,"[226724, 232607, 261314]",28
229922,"[220236, 229922]",18
234800,[234800],12
234802,[234802],33
234803,"[234803, 234814]",71
249568,[249568],107
289074,"[253254, 289074]",24
260352,"[229117, 245983, 248385, 248386, 260348, 260352, 274249]",58
261307,"[58013, 83544, 83549, 103231, 113594, 229905, 229906, 229908, 261307, 264642, 264643, 264644, 269281, 274137]",44
261309,"[260347, 261309]",70
261315,[261315],15
270946,"[117715, 247263, 270946]",14
272118,[272118],15
275363,[275363],22
275365,[275365],35
276583,"[275373, 276583]",17
35956,"[331, 52377, 35956]",1529
439,"[439, 38986, 47430, 48675, 52173, 56036, 56038, 57794, 91341, 105766, 106061, 106062, 107040, 108625, 108720, 113950, 119460, 129093, 218109, 224624, 226391, 206104, 31976, 38985, 40195, 47429, 48651, 52172, 57792, 106052, 107039, 108732, 129090, 206103, 218108, 226390, 226397]",22521
902,"[902, 25541, 36418, 37405, 39023, 41370, 44021, 44784, 48652, 52170, 56249, 57793, 75800, 106053, 106064, 108334, 108726, 119468, 129810, 195793, 206043, 207611, 218103, 224543, 225566, 225724, 226396, 227985, 255146, 255525, 256753, 268302, 270134, 270262, 40273, 50743, 106048, 50744, 106049, 106817, 129547, 38988, 40194, 44020, 47426, 48673, 52169, 108724, 206042, 218102, 226393, 226395, 257921, 270045]",35718
2009,[2009],26
152236,"[2096, 22522, 760, 17710, 22336, 22337, 152236, 154988, 155521, 265661]",3402
2294,"[2294, 80010, 126047, 126322, 187072, 196217, 197524, 198970, 219224, 232483]",2286
2300,"[2300, 212801, 288865, 81503, 258389]",1096
17781,"[2922, 17781, 116360, 266664]",3703
3263,[3263],19
3269,[3269],17
3880,[3880],16
22340,"[3919, 13975, 14381, 14390, 14396, 22340, 18924, 21503, 22436, 85144, 85145, 109597, 125851, 161975, 172569]",436
3928,[3928],14
14092,"[14092, 17722, 266401]",598
14204,"[14098, 58534, 14096, 14204, 58535, 92340]",1435
14159,"[14102, 14159]",14
14119,"[14119, 14129, 22426, 123602, 199298, 250473, 252163, 250325, 250474, 276730]",2001
250350,"[14118, 14122, 14125, 14320, 14348, 559, 14257, 115771, 58504, 58568, 92358, 115767, 116361, 127536, 202960, 203032, 212421, 219295, 220852, 220858, 222348, 229186, 247342, 250312, 250350, 250355, 250386, 250394, 250457, 258409, 265408, 265671, 276675, 14275, 14323, 14334, 14349, 14352, 92356, 92357, 109644, 116362, 120850, 122507, 171555, 184329, 202996, 212420, 232667, 233771, 234474, 250361, 250362, 250405, 250408, 250409, 250410, 250442, 265399, 266967, 266977, 272762]",5150
14127,[14127],13
14239,"[14137, 14136, 14239]",83
14139,"[14139, 17771, 17796, 200312, 250366, 14264, 14089, 14091, 17745, 17747, 250310, 17803, 123533, 250376, 22413, 203037, 250307]",18941
14144,"[14143, 86061, 14144, 17782, 3283, 17696, 17748, 21487, 21502, 22370]",3776
14431,"[14146, 14170, 14266, 14279, 14431]",3420
89617,"[14154, 170222, 84121, 89617, 264806]",100
14155,[14155],44
14156,"[14156, 14182, 14193, 153173]",424
14158,"[14158, 14181]",1598
14167,"[14167, 14254, 152282, 250483, 276677, 88233]",3708
14168,"[14168, 276720, 14426, 88239, 170186]",1027
14171,[14171],13
14175,"[14116, 14175, 122522, 122581, 250317]",400
14177,"[14177, 14188, 276678]",356
14179,[14179],75
14186,"[14186, 14173, 250313]",558
14189,"[14189, 14429]",33
14194,"[14194, 227656, 237068]",324
14195,"[14195, 14216, 14249, 122523, 122554, 122509, 185915, 269436]",352
14360,"[14217, 197786, 14360, 14324, 14400, 202980, 222346]",1437
14227,"[14227, 86661, 152992, 219389, 220821]",173
14235,"[14235, 14358]",213
14302,"[14237, 14302]",41
250364,"[14242, 58536, 220521, 250364]",771
14250,[14250],12
250349,"[14255, 86039, 88240, 252141, 155334, 441, 14108, 14140, 88238, 91332, 92308, 109612, 120846, 120847, 150768, 155144, 203031, 14117, 22320, 250348, 250430, 222355, 248126, 250349, 250388, 250389, 250429, 265694, 266971, 274712, 276673, 276679, 276719, 853, 3290, 14113, 14141, 14256, 14273, 88237, 91331, 92312, 120851, 152273, 155143, 170187, 170205, 219293, 220520, 250342, 250360]",12275
14258,"[14258, 17716]",1018
14259,[14259],40
14262,"[14262, 250323]",1347
14267,"[14267, 89648, 273198, 22405]",529
14268,"[14268, 14284]",243
250437,"[14294, 40506, 250437]",562
14296,"[14296, 14310]",108
14300,[14300],1191
14301,[14301],63
14304,"[14304, 17850, 14387, 14424]",186
250315,"[14306, 250315]",181
14308,[14308],46
14319,[14319],72
14326,[14326],107
14330,"[14330, 252156, 14282, 22414]",1016
250332,"[14332, 14090, 14130, 14202, 14224, 17765, 202993, 234765, 14172, 14345, 234772, 234773, 250332, 250390, 252161, 14285, 250445]",5763
14337,[14337],60
14353,[14353],60
14357,"[14357, 251901]",759
14366,"[14270, 14366, 14397, 22322, 160503, 174547, 204951]",747
14370,[14370],37
14375,"[14374, 14375, 14384, 14385, 17741, 22367, 74872, 86552, 92025, 109595, 648, 2795, 17735, 17739, 17811, 21505, 22368, 58990, 74873, 92028, 109536, 109596, 155353]",3029
14388,[14388],72
14395,"[14395, 30196]",1206
14402,"[14401, 14402, 22416, 271225]",1383
14411,[14411],806
14412,[14412],12
14413,[14413],83
14425,"[2286, 14099, 14169, 14425, 92341, 120848, 154815, 276674]",1219
14428,[14428],893
14430,[14430],32
14432,"[14362, 14432, 14435, 18925]",2500
14433,"[14101, 14433, 14442, 81486, 159269]",3168
14434,"[14434, 116115, 159275, 92347, 116114, 258079]",889
160499,"[14436, 160499, 160508, 195324]",1090
160476,"[14260, 14438, 22356, 86551, 86648, 160476, 160481, 161917, 174511, 252143]",2662
14439,"[14225, 14439, 154873, 262585]",1097
14444,"[14444, 203021]",1254
14449,[14449],351
234737,"[17697, 126144, 219227, 252148, 234737]",497
17826,"[17733, 17763, 17826, 79890, 17827]",2824
17767,"[17742, 17767]",1404
17744,[17744],1672
17746,"[17738, 17746, 17880, 160490]",2463
202975,"[17766, 202975, 222459]",391
17791,"[3878, 17791, 160498]",157
17793,[17793],131
17802,[17802],656
17804,"[14145, 14354, 17709, 17804, 20814, 22341, 30847, 41376, 74965, 90478, 90534, 116353, 14373, 14379, 17749, 203018, 203042, 203044, 203045, 203046, 203053, 250326, 250365, 250379, 250387, 250450, 234853, 250311, 116365, 164021, 172570, 217883, 229169, 250351, 250426, 250436, 250475, 251907, 252146, 252158, 258598, 265670, 276688, 250462, 276691]",14912
17821,"[17821, 123532, 219225, 252149, 234884]",1038
17823,"[17823, 90458, 90459]",137
17824,"[17806, 17824, 3296, 17706, 22348, 85441, 152278]",3775
17829,[17829],1601
17842,"[14157, 14223, 17842, 176196, 248125, 288871, 445, 81487, 81488, 155123, 202983]",1664
17846,"[17846, 17870]",216
17847,[17847],103
17858,[17858],55
17862,[17862],102
17865,"[17865, 17890]",102
17874,[17874],96
250324,"[17875, 250324]",104
17881,"[17856, 17881]",446
17888,[17888],63
17889,[17889],38
17892,"[17892, 234759]",88
19763,"[19763, 75345, 85142, 218470, 264741]",184
21490,"[21490, 86549, 195325]",94
21495,"[21495, 21504]",70
21497,"[21497, 81008]",140
21498,"[13976, 21498, 21506, 218471, 13977, 53480]",435
21499,"[21499, 78417]",41
21508,"[21500, 21508, 78420]",106
22339,[22339],65
22366,[22366],119
22371,"[14380, 14389, 22371, 250431, 277788, 17851, 203056]",279
22380,[22380],146
22388,[22388],37
204747,"[22408, 204747]",114
22415,"[22415, 204971]",139
22429,"[22429, 204972, 202970]",150
22519,[22519],78
22520,"[22520, 260992, 22521]",31
24771,"[24771, 70041]",407
24775,[24775],195
25500,"[25500, 37246]",22
25758,"[25758, 50539]",68
26444,"[26444, 50129]",74
26446,"[26446, 50111]",49
26493,"[26493, 270261]",17
224438,"[26739, 224438]",96
27516,[27516],19
27785,[27785],58
207884,"[28366, 56497, 26031, 49344, 75796, 104700, 207884, 278984]",640
108710,"[28593, 108710, 210926]",134
28618,"[28618, 205966]",57
35903,"[25800, 35903, 38880, 47435, 49229, 56027, 105691, 195762, 50447, 104655, 108754]",1226
226555,"[20821, 31972, 36095, 46437, 206037, 211500, 213373, 218104, 228844, 20822, 31970, 36186, 39204, 47434, 212252, 213673, 48674, 106554, 218107, 226555, 256646, 228845, 256645]",18779
36126,[36126],138
36143,"[36143, 38182, 50115, 27553, 45653, 108700]",788
36523,"[36523, 38377]",410
36761,"[36761, 45382, 47441, 49981, 106058, 108744, 208012, 45383, 50448]",997
36829,"[36829, 108718]",351
36905,"[36905, 39933, 40215]",278
37195,[37195],256
37284,"[37284, 209079, 256476, 209080]",193
37460,[37460],41
37550,[37550],373
37607,"[37607, 49484, 106046, 108714, 205940, 212250, 225826, 225875, 39011, 27624, 45297, 75945, 106044, 108844, 108857, 108865, 129546, 108861, 256751, 270888, 40266, 49591, 108706, 225828, 256752]",6273
37798,[37798],193
37868,[37868],69
38158,[38158],460
38263,"[38263, 46969, 205952, 225825, 225827]",1676
38309,[38309],123
38389,"[38389, 207036]",58
38427,"[38427, 128765]",117
38750,"[28592, 38750, 40139, 56477, 75533, 40213, 105504, 253255]",518
38759,[38759],596
39012,"[39012, 108746, 254524]",506
39021,[39021],192
39022,[39022],242
39033,[39033],416
39034,[39034],1714
39128,[39128],64
39267,"[39267, 39791]",300
39337,"[39287, 39337]",924
39486,[39486],111
39777,[39777],60
40170,[40170],133
40267,"[38180, 40267, 106047, 206047, 232485, 255495, 255520, 270875, 106045, 108845, 270887]",1310
40268,[40268],198
46438,"[40271, 46438, 206041]",1619
41009,[41009],52
41230,"[41230, 254977]",255
41345,[41345],132
224540,"[43671, 224540]",338
44609,"[26032, 44609]",1951
45378,[45378],142
45797,"[45797, 106991]",201
46434,[46434],185
46533,"[25153, 46533]",97
46591,[46591],153
46592,[46592],452
46968,[46968],142
108728,"[38989, 39127, 39928, 40214, 40751, 44512, 47428, 48650, 52171, 57796, 91327, 50745, 50753, 106050, 106051, 129548, 257157, 257882, 270873, 108728, 57828, 82863, 106056, 106057, 106065, 106066, 108729, 108770, 110308, 129549, 169769, 206044, 206045, 206105, 210735, 211284, 212249, 218106, 226392, 226394, 254976, 255492, 255521, 255860, 270135, 270299]",24967
47433,"[35955, 39006, 40272, 46873, 47433, 56252, 106553, 256647, 256648, 51238, 165200, 206040, 207628, 213374, 218105, 228846, 228847]",10585
49485,"[45956, 49485]",291
49580,[49580],328
108871,"[40753, 49581, 40887, 51250, 56503, 76180, 103861, 110305, 270885, 51044, 56504, 82864, 103859, 108871, 255001, 255297, 255522, 268071, 270884]",4504
50004,[50004],18
51015,[51015],83
51016,"[51016, 269877]",55
51025,[51025],43
56037,"[56037, 75944, 91329]",810
56050,"[26443, 50112, 56050]",83
56066,"[56066, 257903]",22
56254,"[56254, 32011, 208279]",497
56517,"[32373, 36388, 45652, 49426, 56517, 75799, 104891, 224596]",1021
56518,"[50114, 56518, 104894, 208011]",712
113967,"[57791, 106055, 38715, 47427, 113967, 224626, 257904]",6744
57824,"[57824, 106703]",381
58537,"[58286, 58537]",34
58356,[58356],17
58991,[58991],38
63650,[63650],204
63667,"[63667, 63706]",593
63669,[63669],304
63674,[63674],250
63680,[63680],91
63683,[63683],84
63685,[63685],558
63709,"[63709, 63710]",323
63713,[63713],85
63714,[63714],251
67416,[67416],84
71727,"[3265, 71727, 232484]",509
75494,"[75494, 75778]",29
130038,"[75810, 45384, 49486, 75495, 130038]",146
76213,[76213],22
77357,[77357],19
79227,[79227],22
80005,"[80005, 219223, 267516, 278124]",32
80022,[80022],26
82123,[82123],13
82689,"[35954, 82689, 104029, 119556, 270840]",1866
82760,[82760],71
82801,"[38181, 82801]",1202
83850,[83850],13
154590,"[85143, 271164, 154590]",3439
86662,"[3867, 3868, 3907, 69253, 86662, 220837, 263766, 265668, 267525]",229
86663,[86663],41
86705,[86705],275
123540,"[86707, 14307, 123540, 159291, 14174, 159294, 234672, 234764, 250347]",1496
92346,"[88232, 92346, 172639]",181
89627,"[89627, 89654]",21
89643,[89643],24
89653,"[89653, 178595]",24
90491,"[63684, 90491]",45
90521,[90521],28
91322,[91322],10
92343,"[22321, 92343, 120849]",47
250363,"[92360, 14311, 250363, 250395, 250413, 250460, 152680, 212786, 234473, 250456, 266973, 278384]",448
152740,"[104142, 128847, 25794, 49425, 75953, 152740, 104476, 213680]",4119
105054,[105054],179
105056,"[105056, 255300]",91
105505,[105505],197
105736,"[56082, 57783, 105736]",294
105737,[105737],72
105747,"[105746, 105747]",114
105758,[105758],15
106072,[106072],468
106400,[106400],37
106527,"[106527, 106528, 210593, 224475, 174955, 224476]",92
106530,"[106529, 106530, 108701]",431
106704,[106704],22
106835,[106835],19
106956,"[106956, 253377, 257883]",107
107036,[107036],184
107037,"[107037, 236743, 257158, 270891]",382
107172,[107172],126
108685,[108685],65
108689,[108689],91
108702,"[28668, 108702, 108703]",1091
108707,[108707],272
108711,[108711],19
108713,"[38486, 108713]",477
108719,"[27666, 36127, 57778, 105382, 108719, 262968]",1505
108725,"[39007, 108725, 182239, 209098, 209650, 209651, 218161, 226545]",3244
108733,"[38987, 39126, 39927, 47106, 48676, 56251, 82857, 106054, 106063, 107041, 107058, 108503, 108733, 108735, 108771, 110309, 206106, 224537, 226389, 255859, 268108, 108789, 210734]",10132
108741,[108741],60
108747,"[38752, 108747]",199
108748,"[26176, 108748]",731
108803,[108803],480
108805,"[108805, 108830]",3886
108815,"[108814, 108815]",1443
108816,"[25581, 39277, 75608, 108816, 165210, 256731]",1193
108817,"[41231, 108817, 108872, 225655]",3375
108819,[108819],17
108824,"[26219, 108824, 129567, 207718]",1051
108842,[108842],23
108860,[108860],309
108862,"[108862, 206048]",212
108864,"[108863, 108864]",208
108949,[108949],70
109594,[109594],90
109603,[109603],21
110139,[110139],354
110140,[110140],285
110141,[110141],363
110317,[110317],210
110327,[110327],150
110375,[110375],84
112897,"[112897, 274726]",46
112938,[112938],43
113951,"[107086, 110142, 113951, 119709, 259442]",385
113952,"[36437, 56385, 113952]",1348
113966,"[113966, 119711]",298
122555,"[122501, 122555]",16
123662,"[123662, 159218]",14
